,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition,price
2228,10800,nissan,sport,2018,clean vehicle,40332,gray,  jn1bj1cp9jw108428,167456351,florida, usa,7 days left,43.55856
2229,11200,nissan,frontier,2019,clean vehicle,22319,silver,  1n6ad0er0kn738643,167457176,arizona, usa,2 days left,24.99728
2230,11100,nissan,rogue,2019,clean vehicle,22305,blue,  knmat2mt7kp522890,167457180,arizona, usa,2 days left,24.75855
2231,12200,nissan,maxima,2019,clean vehicle,36996,black,  1n4aa6av0kc367891,167457182,arizona, usa,2 days left,45.13512
2232,4000,nissan,sentra,2019,clean vehicle,1,black,  3n1ab7ap3ky284206,167457183,arizona, usa,2 days left,0.0004
2233,9000,nissan,versa,2019,clean vehicle,27611,gray,  3n1cn7ap8kl876794,167457184,arizona, usa,2 days left,24.8499
2234,14900,nissan,rogue,2019,clean vehicle,26516,silver,  5n1at2mv3kc809079,167457185,arizona, usa,2 days left,39.50884
2235,4600,nissan,rogue,2019,clean vehicle,31397,blue,  jn8at2mt2kw259864,167457186,arizona, usa,2 days left,14.44262
2236,6400,nissan,versa,2019,clean vehicle,18300,red,  3n1cn7ap4kl859703,167457187,arizona, usa,2 days left,11.712
2237,10400,nissan,note,2019,clean vehicle,26743,white,  3n1ce2cp8kl362332,167457188,arizona, usa,2 days left,27.81272
2238,7800,nissan,versa,2019,clean vehicle,15832,black,  3n1cn7ap0kl845989,167457189,arizona, usa,2 days left,12.34896
2239,12300,nissan,sport,2019,clean vehicle,31939,white,  jn1bj1cp9kw215996,167457190,arizona, usa,2 days left,39.28497
2240,10900,nissan,sentra,2019,clean vehicle,31037,gray,  3n1ab7ap4ky222670,167457191,arizona, usa,2 days left,33.83033
2241,8500,nissan,versa,2019,clean vehicle,22521,white,  3n1cn7ap0kl859617,167457193,arizona, usa,2 days left,19.14285
2242,7300,nissan,versa,2019,clean vehicle,31335,white,  3n1cn7ap5kl850671,167457385,arizona, usa,2 days left,22.87455
2243,5900,nissan,versa,2019,clean vehicle,28315,red,  3n1cn7ap1kl821247,167457396,arizona, usa,2 days left,16.70585
2244,20000,nissan,armada,2017,clean vehicle,83437,white,  jn8ay2nd3h9007167,167462206,texas, usa,6 days left,166.874
2245,11200,nissan,altima,2018,clean vehicle,42250,blue,  1n4al3ap8jc257020,167472994,wisconsin, usa,22 hours left,47.32
2246,14400,nissan,rogue,2018,clean vehicle,45732,black,  knmat2mv0jp584843,167473024,wisconsin, usa,23 hours left,65.85408
2247,16500,nissan,pathfinder,2018,clean vehicle,49185,white,  5n1dr2mmxjc615473,167473031,wisconsin, usa,22 hours left,81.15525
2248,13400,nissan,rogue,2017,clean vehicle,45826,silver,  knmat2mv3hp582112,167473149,wisconsin, usa,20 hours left,61.40684
2249,12500,nissan,door,2017,clean vehicle,36844,white,  1n4al3ap8hc494018,167473150,wisconsin, usa,22 hours left,46.055
2250,6500,nissan,door,2013,clean vehicle,104343,gray,  5n1ar2mm9dc642588,167489864,illinois, usa,18 hours left,67.82295
2251,19800,nissan,pathfinder,2018,clean vehicle,34138,white,  5n1dr2mn0jc622571,167492145,florida, usa,23 hours left,67.59324
2252,8800,nissan,versa,2018,clean vehicle,34761,white,  3n1cn7ap0jl803031,167492341,florida, usa,23 hours left,30.58968
2253,12800,nissan,rogue,2018,clean vehicle,32656,blue,  knmat2mt3jp508547,167492359,florida, usa,23 hours left,41.79968
2254,8800,nissan,versa,2018,clean vehicle,34837,red,  3n1cn7apxjl833122,167492413,florida, usa,23 hours left,30.65656
2255,3500,nissan,altima,2019,clean vehicle,30099,white,  1n4bl4ev8kc201874,167493467,missouri, usa,8 days left,10.53465
2256,750,nissan,sentra,2018,clean vehicle,37088,gray,  3n1ab7ap3jy312956,167494347,missouri, usa,8 days left,2.7816
2257,10800,nissan,door,2017,clean vehicle,41729,blue,  1n4al3ap3hc221262,167494664,florida, usa,23 hours left,45.06732
2258,22300,nissan,titan,2017,clean vehicle,17195,white,  1n6aa1ej0hn508411,167499054,texas, usa,2 days left,38.34485
2259,8300,nissan,sedan,2018,clean vehicle,43064,gray,  3n1cn7apxjl833105,167519152,california, usa,7 days left,35.74312
2260,8300,nissan,sedan,2018,clean vehicle,47510,gray,  3n1cn7ap7jl819100,167519154,california, usa,7 days left,39.4333
2261,8000,nissan,sedan,2018,clean vehicle,52571,gray,  3n1cn7ap9jl817056,167519159,california, usa,7 days left,42.0568
2262,15200,nissan,frontier,2018,clean vehicle,12129,black,  1n6bd0ct0jn772776,167722142,alabama, usa,21 hours left,18.43608
2263,6700,nissan,sedan,2017,clean vehicle,62280,white,  3n1cn7ap4hl810879,167519934,california, usa,7 days left,41.7276
2264,7500,nissan,door,2017,clean vehicle,74859,gray,  1n4al3ap4hn358022,167722292,connecticut, usa,3 days left,56.14425
2265,10500,nissan,door,2017,clean vehicle,59508,black,  1n4al3ap4hc198591,167722301,connecticut, usa,3 days left,62.4834
2266,8400,nissan,juke,2017,clean vehicle,58529,white,  jn8af5mrxht705637,167722304,connecticut, usa,3 days left,49.16436
2267,7000,nissan,door,2015,salvage insurance,24396,black,  1n4al3ap8fc191026,167534402,florida, usa,15 hours left,17.0772
2268,25500,nissan,armada,2020,clean vehicle,10317,black,  jn8ay2nc6l9615894,167722430,california, usa,1 days left,26.30835
2269,4100,nissan,door,2017,salvage insurance,37619,black,  3n1cn7ap7hl863981,167534406,florida, usa,15 hours left,15.42379
2270,13900,nissan,altima,2020,clean vehicle,15160,black,  1n4bl4bv4lc140657,167722431,california, usa,1 days left,21.0724
2271,1900,nissan,door,2015,salvage insurance,91898,black,  3n1cn7apxfl814609,167534407,florida, usa,15 hours left,17.46062
2272,14700,nissan,pathfinder,2017,clean vehicle,31198,white,  5n1dr2mm8hc628832,167722800,connecticut, usa,3 days left,45.86106
2273,1900,nissan,door,2013,salvage insurance,144015,blue,  jn8as5mv0dw660449,167539306,ohio, usa,15 hours left,27.36285
2274,18800,nissan,titan,2017,clean vehicle,15621,white,  1n6aa1r74hn571882,167722873,missouri, usa,21 hours left,29.36748
2275,7800,nissan,versa,2018,clean vehicle,54815,red,  3n1cn7ap9jl828199,167722934,california, usa,19 hours left,42.7557
2276,13500,nissan,door,2016,clean vehicle,53011,red,  1n4aa6apxgc432268,167541540,louisiana, usa,8 days left,71.56485
2277,8000,nissan,versa,2018,clean vehicle,56255,silver,  3n1cn7ap6jl831688,167722937,california, usa,19 hours left,45.004
2278,3300,nissan,door,2013,clean vehicle,100225,gray,  jn8as5mt3dw524301,167541769,louisiana, usa,8 days left,33.07425
2279,7200,nissan,sentra,2017,clean vehicle,54117,silver,  3n1ab7ap8hl685756,167723631,connecticut, usa,3 days left,38.96424
2280,8000,nissan,door,2017,clean vehicle,54119,gray,  1n4al3ap8hc255116,167723920,california, usa,1 days left,43.2952
2281,1280,nissan,door,2012,salvage insurance,162176,black,  1n4al2ap1cn403663,167543146,indiana, usa,15 hours left,20.758528
2282,14000,nissan,rogue,2018,clean vehicle,37655,white,  knmat2mv3jp514463,167543439,florida, usa,20 hours left,52.717
2283,3500,nissan,door,2015,clean vehicle,101178,gray,  3n1ab7apxfy368576,167724444,california, usa,6 hours left,35.4123
2284,600,nissan,door,2012,salvage insurance,206142,silver,  3n1ab6ap0cl688945,167545000,kansas, usa,16 hours left,12.36852
2285,12500,nissan,sport,2018,clean vehicle,43187,gray,  jn1bj1cr5jw281199,167724477,california, usa,2 days left,53.98375
2286,5800,nissan,door,2013,salvage insurance,105590,gray,  3n1ab7ap3dl795351,167550695,texas, usa,16 hours left,61.2422
2287,8000,nissan,versa,2018,clean vehicle,53903,gray,  3n1cn7ap8jl818263,167724479,california, usa,2 days left,43.1224
2288,2200,nissan,door,2015,salvage insurance,73382,tan,  3n1cn7apxfl824461,167550843,texas, usa,16 hours left,16.14404
2289,8300,nissan,versa,2018,clean vehicle,48977,white,  3n1cn7ap4jl828918,167724481,california, usa,2 days left,40.65091
2290,7500,nissan,door,2016,clean vehicle,77504,blue,  1n4al3ap7gc240931,167552363,missouri, usa,7 days left,58.128
2291,8000,nissan,versa,2018,clean vehicle,50871,blue,  3n1cn7ap3jl818641,167724482,california, usa,2 days left,40.6968
2292,3500,nissan,door,2012,clean vehicle,107734,silver,  jn8as5mvxcw706691,167552613,missouri, usa,7 days left,37.7069
2293,8000,nissan,versa,2018,clean vehicle,53098,white,  3n1cn7apxjl802906,167724484,california, usa,2 days left,42.4784
2294,2000,nissan,door,2012,salvage insurance,159990,burgundy,  1n4aa5ap4cc822996,167553965,oklahoma, usa,15 days left,31.998
2295,7800,nissan,versa,2018,clean vehicle,51552,red,  3n1cn7ap0jl821772,167724487,california, usa,2 days left,40.21056
2296,8000,nissan,versa,2018,clean vehicle,54692,white,  3n1cn7ap5jl830774,167724488,california, usa,2 days left,43.7536
2297,18500,nissan,frontier,2019,clean vehicle,18611,white,  1n6ad0ev0kn768867,167554436,california, usa,8 days left,34.43035
2298,8000,nissan,versa,2018,clean vehicle,51654,blue,  3n1cn7ap1jl822946,167724489,california, usa,2 days left,41.3232
2299,18300,nissan,frontier,2019,clean vehicle,24046,white,  1n6ad0ev8kn726625,167554445,california, usa,8 days left,44.00418
2300,7500,nissan,versa,2018,clean vehicle,65184,red,  3n1cn7ap3jl833592,167724491,california, usa,2 days left,48.888
2301,29800,nissan,armada,2019,clean vehicle,37398,blue,  jn8ay2ncxk9583031,167554453,california, usa,8 days left,111.44604
2302,21100,nissan,rogue,2020,clean vehicle,19597,silver,  5n1at2mt6lc714032,167725016,south carolina, usa,21 hours left,41.34967
2303,16200,nissan,rogue,2019,clean vehicle,34122,silver,  knmat2mvxkp508886,167554549,california, usa,8 days left,55.27764
2304,6998,nissan,doors,2015,clean vehicle,43651,super black,  1n4az0cp5fc322746,167654203,vermont, usa,11 days left,30.5469698
2305,14700,nissan,rogue,2020,clean vehicle,15387,gray,  knmat2mv5lp500471,167743353,pennsylvania, usa,2 days left,22.61889
2306,19000,nissan,cargo,2020,clean vehicle,264,black,  3n6cm0kn9lk693851,167129224,california, usa,7 hours left,0.5016
2307,7500,nissan,door,2016,clean vehicle,58126,black,  1n4al3apxgn356323,167598085,texas, usa,1 days left,43.5945
2308,7998,nissan,doors,2015,clean vehicle,62921,cayenne red,  1n4az0cp2fc306536,167654204,vermont, usa,11 days left,50.3242158
2309,10999,nissan,doors,2015,clean vehicle,43279,super black,  1n4az0cp1fc329211,167654205,massachusetts, usa,11 days left,47.6025721
2310,2900,nissan,door,2012,salvage insurance,117844,gray,  jn8as5mv0cw412832,167600866,north carolina, usa,8 days left,34.17476
2311,8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,  1n4az0cp6fc322884,167654206,new hampshire, usa,11 days left,38.2640285
2312,19925,nissan,murano,2016,clean vehicle,42837,gray,  5n1az2mg7gn100344,167743473,alabama, usa,21 hours left,85.3527225
2313,9500,nissan,sentra,2018,clean vehicle,42782,black,  3n1ab7ap3jy262463,167602541,new jersey, usa,2 hours left,40.6429
2314,12750,nissan,doors,2015,clean vehicle,24629,pearl white,  1n4az0cp8fc301146,167654207,massachusetts, usa,11 days left,31.401975
2315,22800,nissan,door,2015,clean vehicle,35902,blue,  1n6ad0ev4fn729804,167743862,alabama, usa,21 hours left,81.85656
2316,11621,nissan,doors,2015,clean vehicle,12840,glacier white,  1n4az0cp0fc326204,167654208,rhode island, usa,11 days left,14.921364
2317,11590,nissan,doors,2015,clean vehicle,63933,cayenne red,  1n4az0cp4fc309194,167654209,new hampshire, usa,11 days left,74.098347
2318,4700,nissan,door,2012,clean vehicle,100079,black,  1n4aa5ap0cc820341,167744352,alabama, usa,21 hours left,47.03713
2319,11390,nissan,doors,2015,clean vehicle,37953,super black,  1n4az0cp7fc314468,167654210,new york, usa,11 days left,43.228467
2320,14500,nissan,rogue,2017,clean vehicle,8677,blue,  knmat2mv8hp540065,167748608,tennessee, usa,4 days left,12.58165
2321,12000,nissan,rogue,2020,clean vehicle,11583,blue,  jn8at2mv7lw102351,167656206,ohio, usa,2 days left,13.8996
2322,15000,nissan,altima,2020,clean vehicle,14320,blue,  1n4bl4cv4lc134145,167656212,ohio, usa,2 days left,21.48
2323,7500,nissan,door,2016,clean vehicle,19723,black,  3n1ab7ap9gy325347,167750212,georgia, usa,2 hours left,14.79225
2324,28000,nissan,armada,2018,clean vehicle,29554,gray,  jn8ay2nc4j9558303,167750230,pennsylvania, usa,3 days left,82.7512
2325,17500,nissan,maxima,2018,clean vehicle,39309,black,  1n4aa6ap0jc397943,167750233,pennsylvania, usa,2 days left,68.79075
2326,18000,nissan,maxima,2018,clean vehicle,34951,silver,  1n4aa6ap6jc388082,167750241,pennsylvania, usa,3 days left,62.9118
2327,13200,nissan,sport,2018,clean vehicle,35870,black,  jn1bj1cp2jw186856,167750400,pennsylvania, usa,2 days left,47.3484
2328,17000,nissan,altima,2018,clean vehicle,44423,gray,  1n4al3ap1jc191541,167750844,texas, usa,21 hours left,75.5191
2329,6700,nissan,xterra,2012,clean vehicle,92982,black,  5n1an0nu7cc517019,167751124,georgia, usa,20 hours left,62.29794
2330,23300,nissan,murano,2018,clean vehicle,36844,white,  5n1az2mg3jn162296,167751451,texas, usa,21 hours left,85.84652
2331,26800,nissan,titan,2018,clean vehicle,33605,white,  1n6aa1ej0jn540880,167751557,new mexico, usa,21 hours left,90.0614
2332,18200,nissan,sport,2018,clean vehicle,28009,black,  jn1bj1cr5jw269215,167752713,tennessee, usa,21 hours left,50.97638
2333,18700,nissan,rogue,2018,clean vehicle,41366,silver,  5n1at2mv4jc797992,167752721,virginia, usa,21 hours left,77.35442
2334,12900,nissan,door,2016,clean vehicle,98354,red,  1n6ad0ev8gn783236,167612818,new jersey, usa,2 hours left,126.87666
2335,16000,nissan,rogue,2018,clean vehicle,39598,no_color,  knmat2mv5jp602138,167752723,virginia, usa,21 hours left,63.3568
2336,19400,nissan,rogue,2020,clean vehicle,21009,black,  knmat2mvxlp505598,167614823,minnesota, usa,14 hours left,40.75746
2337,10900,nissan,sentra,2018,clean vehicle,28880,silver,  3n1ab7ap5jy332934,167752730,tennessee, usa,21 hours left,31.4792
2338,15800,nissan,sport,2018,clean vehicle,28626,black,  jn1bj1cp4jw195994,167752731,virginia, usa,21 hours left,45.22908
2339,19800,nissan,rogue,2020,clean vehicle,14850,silver,  knmat2mv2lp511637,167614830,minnesota, usa,14 hours left,29.403
2340,19000,nissan,rogue,2018,clean vehicle,41096,black,  jn8at2mv3jw342140,167752732,virginia, usa,21 hours left,78.0824
2341,18000,nissan,rogue,2020,clean vehicle,12748,black,  jn8at2mt4lw003761,167614833,minnesota, usa,14 hours left,22.9464
2342,19800,nissan,rogue,2020,clean vehicle,14531,blue,  jn8at2mv1lw104855,167614835,minnesota, usa,14 hours left,28.77138
2343,19700,nissan,rogue,2020,clean vehicle,15931,black,  knmat2mv1lp508342,167614836,minnesota, usa,14 hours left,31.38407
2344,20100,nissan,rogue,2020,clean vehicle,10875,blue,  jn8at2mvxlw103235,167614842,minnesota, usa,14 hours left,21.85875
2345,19700,nissan,frontier,2019,clean vehicle,31172,silver,  1n6ad0ev3kn713569,167615503,minnesota, usa,14 hours left,61.40884
2346,23400,nissan,frontier,2019,clean vehicle,16248,white,  1n6ad0ev6kn772552,167615504,minnesota, usa,14 hours left,38.02032
2347,23300,nissan,frontier,2019,clean vehicle,18137,black,  1n6ad0ev4kn776678,167615506,minnesota, usa,14 hours left,42.25921
2348,17500,nissan,altima,2019,clean vehicle,25664,black,  1n4bl4ev6kc195850,167615509,minnesota, usa,14 hours left,44.912
2349,17100,nissan,altima,2019,clean vehicle,31026,black,  1n4bl4ev5kc113073,167615512,minnesota, usa,14 hours left,53.05446
2350,15800,nissan,altima,2019,clean vehicle,41287,silver,  1n4bl4cv1kc146106,167615513,minnesota, usa,14 hours left,65.23346
2351,13600,nissan,altima,2019,clean vehicle,43612,black,  1n4bl4bv6kc147611,167615514,minnesota, usa,14 hours left,59.31232
2352,14400,nissan,altima,2019,clean vehicle,29545,black,  1n4bl4bv2kc158895,167615515,minnesota, usa,14 hours left,42.5448
2353,19800,nissan,frontier,2019,clean vehicle,24303,silver,  1n6ad0er7kn757187,167615516,minnesota, usa,14 hours left,48.11994
2354,17200,nissan,altima,2019,clean vehicle,29661,gray,  1n4bl4ev9kc174619,167615517,minnesota, usa,14 hours left,51.01692
2355,20300,nissan,frontier,2019,clean vehicle,18857,silver,  1n6ad0ev1kn770708,167615518,minnesota, usa,14 hours left,38.27971
2356,20500,nissan,frontier,2019,clean vehicle,14470,gray,  1n6ad0ev7kn771684,167615521,minnesota, usa,14 hours left,29.6635
2357,16500,nissan,altima,2019,clean vehicle,42364,silver,  1n4bl4ev6kc182600,167615522,minnesota, usa,14 hours left,69.9006
2358,16000,nissan,altima,2019,clean vehicle,37108,black,  1n4bl4cv4kc215340,167615523,minnesota, usa,14 hours left,59.3728
2359,14600,nissan,altima,2019,clean vehicle,26432,blue,  1n4bl4bv3kc205738,167615526,minnesota, usa,14 hours left,38.59072
2360,16300,nissan,rogue,2019,clean vehicle,24174,white,  knmat2mt6kp511315,167615736,minnesota, usa,14 hours left,39.40362
2361,15400,nissan,sport,2019,clean vehicle,30756,silver,  jn1bj1cr6kw314745,167615737,minnesota, usa,14 hours left,47.36424
2362,15800,nissan,rogue,2019,clean vehicle,32473,blue,  knmat2mt5kp510172,167615738,minnesota, usa,14 hours left,51.30734
2363,15800,nissan,sport,2019,clean vehicle,22947,blue,  jn1bj1cr1kw325880,167615740,minnesota, usa,14 hours left,36.25626
2364,21400,nissan,murano,2018,clean vehicle,17127,white,  5n1az2mg6jn171087,167753273,georgia, usa,21 hours left,36.65178
2365,15300,nissan,kicks,2019,clean vehicle,20793,gray,  3n1cp5cu6kl530566,167615741,minnesota, usa,14 hours left,31.81329
2366,20100,nissan,pathfinder,2019,clean vehicle,32519,black,  5n1dr2mm2kc630096,167615742,minnesota, usa,14 hours left,65.36319
2367,11300,nissan,sentra,2019,clean vehicle,26930,gray,  3n1ab7apxky263126,167615743,minnesota, usa,14 hours left,30.4309
2368,10700,nissan,sentra,2019,clean vehicle,40839,black,  3n1ab7ap7ky221626,167615744,minnesota, usa,14 hours left,43.69773
2369,16000,nissan,rogue,2018,clean vehicle,44732,no_color,  jn1butcp0jw1s4309,167753283,south carolina, usa,21 hours left,71.5712
2370,16600,nissan,rogue,2019,clean vehicle,19292,white,  5n1at2mt3kc829542,167615745,minnesota, usa,14 hours left,32.02472
2371,15800,nissan,sport,2019,clean vehicle,24155,gray,  jn1bj1cr4kw315960,167615746,minnesota, usa,14 hours left,38.1649
2372,11600,nissan,sentra,2019,clean vehicle,33369,black,  3n1ab7ap9kl608997,167615747,minnesota, usa,14 hours left,38.70804
2373,15000,nissan,rogue,2017,clean vehicle,28918,red,  jn8at2mv7hw264732,167753299,virginia, usa,21 hours left,43.377
2374,17600,nissan,rogue,2019,clean vehicle,21623,blue,  knmat2mv3kp536609,167615748,minnesota, usa,14 hours left,38.05648
2375,36300,nissan,xd,2017,clean vehicle,16224,white,  1n6ba1f46hn535299,167753308,virginia, usa,21 hours left,58.89312
2376,15600,nissan,sport,2019,clean vehicle,26406,silver,  jn1bj1cr4kw325341,167615749,minnesota, usa,14 hours left,41.19336
2377,14000,nissan,rogue,2017,clean vehicle,27790,green,  knmat2mv8hp516090,167753310,virginia, usa,21 hours left,38.906
2378,16600,nissan,rogue,2019,clean vehicle,19182,black,  knmat2mt6kp529541,167615750,minnesota, usa,14 hours left,31.84212
2379,12600,nissan,sentra,2017,clean vehicle,11837,gray,  3n1ab7ap1hy384412,167753312,tennessee, usa,21 hours left,14.91462
2380,20900,nissan,pathfinder,2019,clean vehicle,21774,black,  5n1dr2mm1kc635595,167615751,minnesota, usa,14 hours left,45.50766
